Gene,Transcript,UTR5_Length,UTR3_Length,CDS_Length,UTR5_GC_Content,UTR3_GC_Content,CDS_GC_Content,uATG_count,Transcript_FE,Translate_FE,CAI
FAM234B,ENST00000197268,120,2819,1869,0.733333333333333,0.422135509045761,0.528624933119315,0,-4.6,-9.3,0.684346689837248
PILRA,ENST00000198536,212,192,912,0.636792452830189,0.442708333333333,0.565789473684211,1,-0.7,-6.5,0.740865476103811
RRN3,ENST00000198767,84,1722,1956,0.678571428571429,0.375725900116144,0.438139059304703,0,-6.3,-7,0.655908733298706
MOGAT2,ENST00000198801,70,329,1005,0.628571428571429,0.544072948328267,0.561194029850746,0,-8.5,-4.4,0.739560987317247
AQP2,ENST00000199280,85,3273,816,0.670588235294118,0.53284448518179,0.642156862745098,0,-1.8,-8.9,0.767686182699221
DIMT1,ENST00000199320,161,1756,942,0.714285714285714,0.312642369020501,0.443736730360934,0,-7,-8.1,0.618233861346357
EIF2AK1,ENST00000199389,147,2429,1893,0.741496598639456,0.449979415397283,0.469624933967248,0,-7.7,-9.5,0.653959664630042
NME8,ENST00000199447,372,173,1767,0.540322580645161,0.317919075144509,0.383701188455009,3,-1.3,-2.2,0.606961988010136
EPDR1,ENST00000199448,379,1545,675,0.654353562005277,0.400647249190939,0.580740740740741,2,0,-4.9,0.743940720762686
HBQ1,ENST00000199708,34,73,429,0.852941176470588,0.657534246575342,0.680652680652681,0,-8,-12.4,0.714779626736694
CEACAM6,ENST00000199764,218,1447,1035,0.55045871559633,0.401520387007602,0.529468599033816,3,0,-5.2,0.69114573611809
RBM22,ENST00000199814,122,957,1263,0.614754098360656,0.396029258098224,0.499604117181314,0,-3.6,-5.7,0.738212701915372
HSD17B2,ENST00000199936,193,98,1164,0.512953367875648,0.418367346938776,0.505154639175258,3,-3,-8.3,0.674948853282444
ZW10,ENST00000200135,145,507,2340,0.724137931034483,0.408284023668639,0.425641025641026,0,-11,-3.9,0.631483600850785
PPP1R15A,ENST00000200453,269,84,2025,0.62453531598513,0.273809523809524,0.596543209876543,2,-4.8,-7,0.745341632554515
TRIP6,ENST00000200457,360,151,1431,0.633333333333333,0.423841059602649,0.654088050314465,2,-10.2,-8.8,0.740063390142313
ADAM11,ENST00000200557,169,2092,2310,0.840236686390533,0.597514340344168,0.629004329004329,1,-5.8,-9.2,0.764209925983047
LAMP2,ENST00000200639,137,497,1233,0.642335766423358,0.305835010060362,0.426601784266018,0,-7.5,-8.3,0.665534045062102
SLC22A4,ENST00000200652,174,371,1656,0.603448275862069,0.334231805929919,0.528985507246377,0,-6,-2.4,0.721717249042025
CETP,ENST00000200676,130,179,1482,0.615384615384615,0.553072625698324,0.546558704453441,1,-4.9,-3.6,0.803812461545516
MT3,ENST00000200691,223,139,207,0.699551569506726,0.568345323741007,0.613526570048309,2,-2.5,-2,0.842082394367761
TFAP2C,ENST00000201031,243,1270,1353,0.691358024691358,0.384251968503937,0.584626755358463,1,-10.2,-4,0.689868538395927
SULT2B1,ENST00000201586,178,19,1098,0.72471910112359506,0.421052631578947,0.61384335154827,0,-3.6,-4.7,0.798142389896796
EPS8L1,ENST00000201647,56,308,2172,0.678571428571429,0.61038961038961,0.667587476979742,0,-7.4,-5.9,0.723623826071254
REM1,ENST00000201979,293,475,897,0.559726962457338,0.574736842105263,0.62876254180602,1,-7,-1.7,0.764074969251568
PDRG1,ENST00000202017,131,1465,402,0.694656488549618,0.498976109215017,0.492537313432836,0,-1.3,-6.4,0.718743347998532
PPP1R13B,ENST00000202556,283,1402,3273,0.823321554770318,0.541369472182596,0.546593339443935,0,-11.2,-0.6,0.698360425884605
TGM6,ENST00000202625,61,110,2121,0.590163934426229,0.563636363636364,0.594059405940594,0,-6.1,-4.2,0.786803457811529
RALGAPA2,ENST00000202677,8,522,5622,1,0.501915708812261,0.467093561010317,0,-8.9,-8.9,0.659675609420589
ESF1,ENST00000202816,108,552,2556,0.462962962962963,0.251811594202899,0.371674491392801,2,-3.6,0,0.63942703182249
SLC8B1,ENST00000202831,210,1010,1755,0.704761904761905,0.581188118811881,0.582336182336182,0,-8.3,-5.5,0.769517987061753
SIRT4,ENST00000202967,59,213,945,0.542372881355932,0.347417840375587,0.548148148148148,1,-3.9,-0.2,0.677973093812108
TRMT6,ENST00000203001,131,702,1494,0.725190839694656,0.34045584045584,0.451807228915663,0,-7,-9.7,0.666947182295454
HAUS5,ENST00000203166,25,2356,1902,0.84,0.453310696095076,0.644058885383807,0,-14.8,-8.3,0.738575887011522
UQCRC1,ENST00000203407,417,125,1443,0.645083932853717,0.584,0.582120582120582,5,-4.1,-10,0.74591816446464
GMIP,ENST00000203556,138,487,2913,0.789855072463768,0.544147843942505,0.639890147614144,0,-12,-4.4,0.754260417410355
LAG3,ENST00000203629,333,63,1578,0.624624624624625,0.587301587301587,0.64638783269962,0,-4.3,-4.6,0.732280260260455
OTUB2,ENST00000203664,209,3008,705,0.703349282296651,0.497672872340426,0.516312056737589,0,-9.5,-3.4,0.761878642820245
TFAP4,ENST00000204517,329,869,1017,0.644376899696049,0.478711162255466,0.623402163225172,0,-7.1,-8.4,0.784895095986042
PDCD7,ENST00000204549,55,1338,1458,0.509090909090909,0.423019431988042,0.652263374485597,1,-4.7,-3.9,0.681301950460143
SPG21,ENST00000204566,296,599,927,0.753378378378378,0.400667779632721,0.441208198489752,0,-7,-3.1,0.656817043245164
CHRD,ENST00000204604,246,407,2868,0.857723577235772,0.562653562653563,0.657949790794979,0,-9.6,-5.4,0.721912560507129
THPO,ENST00000204615,215,578,1062,0.637209302325581,0.439446366782007,0.575329566854991,1,-7.6,-4,0.698059272025955
GNPTG,ENST00000204679,43,1022,918,0.767441860465116,0.534246575342466,0.616557734204793,0,-7.6,-11.2,0.723220006870503
EFNB1,ENST00000204961,780,1493,1041,0.716666666666667,0.557267247153382,0.590778097982709,4,-4.4,-11.7,0.744121173132005
NAT14,ENST00000205194,303,612,621,0.70957095709571,0.604575163398693,0.729468599033816,0,-0.4,-12.5,0.783077325391788
AASDH,ENST00000205214,181,112,3297,0.49171270718232,0.223214285714286,0.395814376706096,3,-2.2,-2.7,0.607063002072418
LAMB4,ENST00000205386,80,491,5286,0.45,0.346232179226069,0.480514566780174,1,-0.1,-0.6,0.673571706592846
DLD,ENST00000205402,281,1944,1530,0.612099644128114,0.344650205761317,0.41437908496732,2,-1,-4.4,0.62055455475844
ABCC6,ENST00000205557,30,1205,4512,0.733333333333333,0.512033195020747,0.605718085106383,0,-3.5,-10.8,0.75712364015098
CMTM6,ENST00000205636,663,2648,552,0.496229260935143,0.353851963746224,0.46195652173913,7,-6.2,-5.7,0.652713355812469
MYO15A,ENST00000205890,338,932,10593,0.677514792899408,0.498927038626609,0.626262626262626,4,-8.3,-4.3,0.760798810261227
APOH,ENST00000205948,38,100,1038,0.473684210526316,0.34,0.436416184971098,0,-7.3,-0.4,0.668608441142404
SPAG7,ENST00000206020,68,306,684,0.588235294117647,0.53921568627451,0.549707602339181,0,-4.3,-5.2,0.762275912908167
ESR1,ENST00000206249,362,4308,1788,0.662983425414365,0.412952646239554,0.57214765100671106,5,-2.9,-1.7,0.73706812150417
PSME1,ENST00000206451,105,151,750,0.695238095238095,0.463576158940397,0.509333333333333,0,-9.9,-5.1,0.79141436513791
HAUS4,ENST00000206474,253,297,1092,0.675889328063241,0.434343434343434,0.503663003663004,0,-4.5,-3.8,0.690811289121944
CEBPE,ENST00000206513,525,183,846,0.607619047619048,0.573770491803279,0.654846335697399,0,-0.6,-6.3,0.766258866013591
OSGEP,ENST00000206542,422,572,1008,0.580568720379147,0.435314685314685,0.538690476190476,3,-1.5,-12.4,0.723469954823385
SLC22A17,ENST00000206544,337,330,1617,0.732937685459941,0.572727272727273,0.633889919604205,1,0,-9.6,0.776949573222916
G2E3,ENST00000206595,154,3529,2121,0.603896103896104,0.293284216491924,0.36963696369637,1,-9.3,0,0.60815782025074006
TGM1,ENST00000206765,124,199,2454,0.580645161290323,0.577889447236181,0.58761206193969,0,-3.8,-4.9,0.76768532952715
TEKT2,ENST00000207457,127,89,1293,0.614173228346457,0.539325842696629,0.577726218097448,0,-9.4,-3.6,0.800579778912833
UNC13D,ENST00000207549,380,740,3273,0.668421052631579,0.627027027027027,0.630003055300947,3,-9,-4.5,0.801171944855355
XYLB,ENST00000207870,90,1963,1611,0.722222222222222,0.436067244014264,0.533209186840472,0,-12.6,-7.9,0.695613450631149
OR1I1,ENST00000209540,86,88,1068,0.511627906976744,0.420454545454545,0.533707865168539,1,-5.8,-1,0.735621249045741
ADH1A,ENST00000209668,114,257,1128,0.403508771929825,0.35408560311284,0.475177304964539,2,0,0,0.679524200144329
KRT23,ENST00000209718,425,293,1269,0.527058823529412,0.378839590443686,0.523246650906225,7,-11.6,-2,0.739493365180973
CDC6,ENST00000209728,471,2656,1683,0.607218683651805,0.434111445783133,0.44622697563874,1,-1.4,-0.6,0.653559538985536
AAAS,ENST00000209873,166,33,1641,0.602409638554217,0.272727272727273,0.574040219378428,0,-0.4,-4.6,0.72498733387017
CBX5,ENST00000209875,137,10815,576,0.613138686131387,0.415533980582524,0.414930555555556,0,-8,-2.5,0.707381698065624
KLHL20,ENST00000209884,136,1455,1830,0.595588235294118,0.312027491408935,0.484699453551913,1,-9.5,-5.5,0.64977145102012
FMO2,ENST00000209929,158,2277,1416,0.481012658227848,0.336846728151076,0.444209039548023,1,-6.4,-2.8,0.699225006848871
DHPS,ENST00000210060,136,117,1110,0.639705882352941,0.495726495726496,0.577477477477477,0,-1.8,-2.9,0.788086606200143
RAB26,ENST00000210187,160,744,771,0.85,0.576612903225806,0.630350194552529,2,-13.7,-0.6,0.774053234356337
PSMD5,ENST00000210313,75,1853,1515,0.706666666666667,0.368591473286562,0.450825082508251,0,-1.8,-7.7,0.619691947338537
NANS,ENST00000210444,70,20,1080,0.714285714285714,0.35,0.531481481481481,0,-12.1,-6.8,0.739671667693325
SEMA4G,ENST00000210633,78,1484,2532,0.628205128205128,0.549191374663073,0.593996840442338,0,-0.8,-11.2,0.733390860550862
TPSD1,ENST00000211076,148,622,729,0.702702702702703,0.657556270096463,0.647462277091907,0,-5.4,-1.8,0.746671241878583
GSTA3,ENST00000211122,66,167,669,0.515151515151515,0.317365269461078,0.461883408071749,0,-6.3,-4.6,0.683203642807764
MAPK13,ENST00000211287,262,692,1098,0.83587786259542,0.508670520231214,0.576502732240437,0,-9.5,-8.8,0.815195544257039
TMEM14A,ENST00000211314,153,539,300,0.65359477124183,0.280148423005566,0.45,0,-13.2,-5.2,0.645099025426828
PRRT1,ENST00000211413,125,863,921,0.712,0.58053302433372,0.695982627578719,0,-0.9,-2.6,0.72664387596797
ZNF184,ENST00000211936,285,560,2256,0.585964912280702,0.305357142857143,0.410904255319149,2,-4.4,-6,0.66661829859666
SIRT1,ENST00000212015,53,1797,2244,0.679245283018868,0.311074012242627,0.473707664884135,0,-2.1,-4.8,0.608651268278261
TMED1,ENST00000214869,99,557,684,0.636363636363636,0.590664272890485,0.619883040935672,1,-1.4,-7.3,0.730448205919262
OCEL1,ENST00000215061,44,294,795,0.659090909090909,0.547619047619048,0.644025157232704,0,-15.6,-4,0.752294211124443
PSMD8,ENST00000215071,66,434,1053,0.545454545454545,0.525345622119816,0.593542260208927,0,-4.1,-2.8,0.740297769329047
BCL7C,ENST00000215115,1016,70,654,0.642716535433071,0.528571428571429,0.646788990825688,14,-6.7,-8.5,0.782800495301015
EFNA2,ENST00000215368,15,292,642,0.933333333333333,0.756849315068493,0.685358255451713,0,-10.8,-9.4,0.741732728180412
AMELY,ENST00000215479,68,155,579,0.382352941176471,0.309677419354839,0.585492227979275,0,-6.2,-2.6,0.794141486332282
SMIM24,ENST00000215531,79,857,393,0.734177215189873,0.547257876312719,0.564885496183206,0,-7,-6.9,0.760468286783923
IGFALS,ENST00000215539,111,187,1818,0.711711711711712,0.625668449197861,0.688668866886689,1,-9,-4.6,0.762262927812535
MARCH2,ENST00000215555,170,465,741,0.8,0.529032258064516,0.628879892037787,1,-8.6,-8.1,0.752712777927187
NDUFB7,ENST00000215565,62,55,414,0.661290322580645,0.581818181818182,0.657004830917874,0,-8.8,-7.3,0.839757536864246
TECR,ENST00000215567,137,107,927,0.715328467153285,0.691588785046729,0.587918015102481,0,-10.1,-2.8,0.824767104583927
TIMM13,ENST00000215570,361,1324,288,0.703601108033241,0.621601208459215,0.618055555555556,3,-7.4,-10.5,0.805349108876592
GADD45B,ENST00000215631,232,658,483,0.521551724137931,0.554711246200608,0.625258799171843,0,-5,-4.6,0.750885988018647
MAPK12,ENST00000215659,316,498,1104,0.841772151898734,0.626506024096386,0.609601449275362,0,-14.8,-8.9,0.818646882312443
SNAP29,ENST00000215730,128,3382,777,0.7734375,0.443524541691307,0.552123552123552,0,-11.2,-4.5,0.723329393902502
LZTR1,ENST00000215739,359,1690,2523,0.707520891364902,0.598816568047337,0.606817281014665,1,-13.8,-9.4,0.77946747315358
THAP7,ENST00000215742,175,108,930,0.697142857142857,0.611111111111111,0.637634408602151,1,-4.2,-1.3,0.768477316261202
MMP11,ENST00000215743,52,772,1467,0.807692307692308,0.562176165803109,0.646216768916155,0,-13,-14.5,0.77619700511415
MIF,ENST00000215754,471,120,348,0.679405520169851,0.641666666666667,0.658045977011494,1,-3.1,-2.4,0.798887703123548
DDTL,ENST00000215770,14,1126,405,0.714285714285714,0.474245115452931,0.614814814814815,0,-2.3,-4.3,0.698213080284481
OSM,ENST00000215781,41,1054,759,0.829268292682927,0.560721062618596,0.629776021080369,0,-6.2,-5.7,0.732473646502875
TBC1D10A,ENST00000215790,165,385,1527,0.824242424242424,0.566233766233766,0.625409299279633,0,-16.5,-4.7,0.77499393138178
SF3A1,ENST00000215793,155,2606,2382,0.703225806451613,0.450498848810437,0.561293031066331,0,-7.2,-5.8,0.783664415935966
USP18,ENST00000215794,430,580,1119,0.627906976744186,0.422413793103448,0.521000893655049,2,-6.1,-3.3,0.764452168170837
SEC14L3,ENST00000215812,91,792,1203,0.615384615384615,0.46969696969697,0.536990856192851,0,-11,-5.4,0.772557976074158
SNRPD3,ENST00000215829,587,795,381,0.609880749574106,0.452830188679245,0.496062992125984,1,-1,-4.8,0.705249628632648
TCN2,ENST00000215838,494,757,1284,0.607287449392713,0.591809775429326,0.564641744548287,5,-5.2,-8.3,0.738639440193782
CRYBB3,ENST00000215855,80,151,636,0.625,0.642384105960265,0.610062893081761,0,-7.6,-2.3,0.773159612351422
SLC25A1,ENST00000215882,157,555,936,0.802547770700637,0.648648648648649,0.635683760683761,0,-12.6,-4.9,0.761838654622557
PLA2G3,ENST00000215885,253,914,1530,0.652173913043478,0.50437636761488,0.626143790849673,1,-9.9,-6.4,0.784726644932954
LGALS2,ENST00000215886,175,17,399,0.565714285714286,0.529411764705882,0.521303258145363,2,-3.4,-5.7,0.744972941832695
PDXP,ENST00000215904,56,1063,891,0.892857142857143,0.568203198494826,0.730639730639731,0,-15,-8.3,0.734017650491995
ASPHD2,ENST00000215906,438,1809,1110,0.710045662100457,0.469320066334992,0.592792792792793,3,-15.5,-5.3,0.768067375437959
LGALS1,ENST00000215909,95,57,408,0.621052631578947,0.596491228070175,0.580882352941177,0,-7.2,-7,0.858747273586783
PIK3IP1,ENST00000215912,184,1491,792,0.570652173913043,0.503018108651911,0.617424242424242,0,-8.8,-4.3,0.765898645925584
SRRD,ENST00000215917,14,2986,1020,0.571428571428571,0.471198928332217,0.513725490196078,0,-5.7,-9.3,0.653770543752424
CRYBB1,ENST00000215939,131,212,759,0.572519083969466,0.419811320754717,0.612648221343874,2,-5.2,-4.4,0.764706245290178
ANKRD54,ENST00000215941,193,1088,903,0.704663212435233,0.546875,0.650055370985604,0,-1.5,-7.9,0.729174472281054
SNU13,ENST00000215956,264,979,387,0.590909090909091,0.495403472931563,0.540051679586563,0,-1.1,-3.8,0.778636988741201
MICALL1,ENST00000215957,126,1992,2592,0.849206349206349,0.580321285140562,0.635030864197531,0,-9.9,-13.2,0.772112840715301
CENPM,ENST00000215980,88,335,543,0.693181818181818,0.564179104477612,0.605893186003683,0,-11,-6.1,0.783391868878743
KDELR3,ENST00000216014,172,911,645,0.720930232558139,0.388583973655324,0.475968992248062,0,-10.4,-5.6,0.753773813650677
DMC1,ENST00000216024,277,1071,1023,0.646209386281588,0.363211951447246,0.429130009775171,0,-2.8,-2,0.634270065628809
HSCB,ENST00000216027,65,341,708,0.6,0.469208211143695,0.498587570621469,0,-4,-12.3,0.675896892756262
TOMM22,ENST00000216034,31,1580,429,0.612903225806452,0.436708860759494,0.575757575757576,0,-1.5,-11.2,0.654757583608936
RSPH14,ENST00000216036,197,47,1047,0.609137055837564,0.404255319148936,0.577841451766953,2,-10.7,-6.3,0.778516179421129
XBP1,ENST00000216037,73,991,786,0.780821917808219,0.411705348133199,0.586513994910941,0,-12.1,-7.5,0.661425548923829
RTCB,ENST00000216038,99,410,1518,0.595959595959596,0.478048780487805,0.492753623188406,0,-5.9,-1.2,0.706686869720846
JOSD1,ENST00000216039,680,2359,609,0.529411764705882,0.487494701144553,0.522167487684729,5,-4.8,-4.1,0.741177380553841
GTPBP1,ENST00000216044,233,2883,2010,0.484978540772532,0.571626777662158,0.58955223880597,1,-2,-5.7,0.733632447115313
DNAL4,ENST00000216068,245,941,318,0.624489795918367,0.577045696068013,0.547169811320755,0,-6.4,0,0.838272521560672
C22orf31,ENST00000216071,52,70,873,0.307692307692308,0.371428571428571,0.520045819014891,0,0,0,0.691266158035099
MIOX,ENST00000216075,74,198,858,0.621621621621622,0.651515151515151,0.607226107226107,0,-5.4,-4.3,0.818127870928113
RHBDD3,ENST00000216085,425,208,1161,0.647058823529412,0.596153846153846,0.684754521963824,2,-5.5,-2.7,0.762928156460175
APOBEC3D,ENST00000216099,407,960,1161,0.547911547911548,0.508333333333333,0.509905254091301,1,-3.8,-2.8,0.758919974596964
RASL10A,ENST00000216101,510,368,612,0.786274509803922,0.529891304347826,0.718954248366013,1,-8.5,-10.5,0.726795191679654
HMGXB4,ENST00000216106,128,2113,1806,0.6328125,0.386180785612873,0.470653377630122,1,-6.5,-3.3,0.670007213249173
BIK,ENST00000216115,63,407,483,0.666666666666667,0.503685503685504,0.594202898550725,0,-6.9,-4,0.777465613652655
HMOX1,ENST00000216117,339,616,867,0.64306784660767,0.501623376623377,0.612456747404844,4,0,-8.9,0.810399053165355
NIPSNAP1,ENST00000216121,255,1127,855,0.662745098039216,0.503105590062112,0.570760233918129,0,-7.3,-6.4,0.780127661619272
MCM5,ENST00000216122,154,1175,2205,0.636363636363636,0.494468085106383,0.598639455782313,1,-12.6,-4.4,0.815539961261887
RASD2,ENST00000216127,642,1969,801,0.747663551401869,0.566277298120874,0.602996254681648,1,-8.3,-0.6,0.855600498323814
TTLL12,ENST00000216129,64,1386,1935,0.875,0.585858585858586,0.629457364341085,0,-10.4,-10.6,0.807427078571386
CBX7,ENST00000216133,206,3119,756,0.800970873786408,0.562680346264828,0.653439153439153,1,-0.5,-6,0.778314673409595
ACR,ENST00000216139,40,127,1266,0.625,0.338582677165354,0.571879936808847,0,-6.3,-5.6,0.703842510157458
CABP7,ENST00000216144,341,2270,648,0.844574780058651,0.599559471365639,0.58641975308642,2,-11.9,-3.5,0.815693420664721
RPL3,ENST00000216146,174,56,1212,0.666666666666667,0.410714285714286,0.547854785478548,2,-2.8,-2.9,0.816964175051591
TAB1,ENST00000216160,62,1660,1515,0.741935483870968,0.595180722891566,0.607260726072607,0,-6.6,-10,0.737863470903262
PNPLA3,ENST00000216180,173,1186,1446,0.745664739884393,0.478077571669477,0.567081604426003,2,-7.9,-9.8,0.719886382874983
MYH9,ENST00000216181,231,1387,5883,0.705627705627706,0.53352559480894,0.591874893761686,0,-6.5,-5,0.833960991246032
TXN2,ENST00000216185,467,768,501,0.576017130620985,0.55859375,0.554890219560878,2,-4.1,-5.5,0.772487044635963
PVALB,ENST00000216200,56,206,333,0.678571428571429,0.509708737864078,0.498498498498498,0,-5.7,-8.8,0.773242368402659
UPK3A,ENST00000216211,32,155,864,0.875,0.567741935483871,0.599537037037037,0,-7.8,-11.4,0.736042003460383
FAM118A,ENST00000216214,834,1550,1074,0.611510791366906,0.465806451612903,0.532588454376164,7,-4,-5.5,0.732150626849806
ST13,ENST00000216218,482,2003,1110,0.618257261410788,0.337993010484274,0.469369369369369,7,-8.7,-1.5,0.692692731087058
IL2RB,ENST00000216223,199,2258,1656,0.658291457286432,0.543844109831709,0.613526570048309,3,-4.6,-3.6,0.761000945108313
RBX1,ENST00000216225,40,821,327,0.625,0.464068209500609,0.516819571865443,0,-10.6,-5.4,0.713344021085927
L3MBTL2,ENST00000216237,158,1020,2118,0.639240506329114,0.550980392156863,0.562322946175637,3,-5.5,-6.4,0.771173203792068
CHADL,ENST00000216241,53,191,2289,0.716981132075472,0.591623036649215,0.706422018348624,0,-5.1,-10,0.764214244929703
PHF5A,ENST00000216252,72,681,333,0.583333333333333,0.465491923641703,0.483483483483483,1,-2.4,-7.2,0.798269866040921
ACO2,ENST00000216254,22,376,2343,0.409090909090909,0.492021276595745,0.573196756295348,0,-4.2,-4.7,0.792718147140655
PMM1,ENST00000216259,85,424,789,0.682352941176471,0.582547169811321,0.580481622306717,1,0,-7.8,0.81133023432937
CERK,ENST00000216264,113,2723,1614,0.867256637168142,0.488064634594198,0.571251548946716,0,-2.1,-4.1,0.72043973442114
ZBED4,ENST00000216268,477,2900,3516,0.547169811320755,0.441034482758621,0.554323094425484,14,-13.2,-1,0.718695875629746
HDAC10,ENST00000216271,353,324,2010,0.759206798866855,0.712962962962963,0.645771144278607,0,-14.2,-9.6,0.743500077751625
