Gene,FEcap,uATG,utr,gc
YJL206C,NA,FALSE,NA,NA
YJL207C,NA,FALSE,NA,NA
YJL208C,-18.1,TRUE,1,1
YJL209W,NA,FALSE,NA,NA
YJL210W,-13,TRUE,53,0.415094339622642
YJL212C,-9,TRUE,29,0.379310344827586
YJL217W,-8.4,TRUE,8,0.625
YJL218W,NA,FALSE,NA,NA
YJR001W,-8,TRUE,43,0.372093023255814
YJR002W,-10.2,TRUE,31,0.419354838709677
YJR003C,-12.4,TRUE,2,1
YJR005CA,NA,FALSE,NA,NA
YJR005W,-12.6,TRUE,58,0.396551724137931
YJR006W,-12.1,TRUE,9,0.555555555555556
YJR007W,NA,FALSE,NA,NA
YJR008W,NA,FALSE,NA,NA
YJR010CA,-6.7,TRUE,31,0.419354838709677
YJR010W,NA,FALSE,NA,NA
YJR011C,-5.4,TRUE,46,0.391304347826087
YJR012C,NA,FALSE,NA,NA
YJR013W,NA,FALSE,NA,NA
YJR014W,-10.2,TRUE,13,0.384615384615385
YJR015W,NA,FALSE,NA,NA
YJR016C,-11.5,TRUE,16,0.3125
YJR017C,-14.1,TRUE,23,0.347826086956522
YJR019C,NA,FALSE,NA,NA
YJR021C,-10.9,TRUE,27,0.37037037037037
YJR022W,-4.2,TRUE,29,0.379310344827586
YJR024C,NA,FALSE,NA,NA
YJR025C,NA,FALSE,NA,NA
YJR030C,NA,FALSE,NA,NA
YJR031C,NA,FALSE,NA,NA
YJR032W,NA,FALSE,NA,NA
YJR033C,NA,FALSE,NA,NA
YJR034W,-5.6,TRUE,68,0.382352941176471
YJR035W,NA,FALSE,NA,NA
YJR036C,NA,FALSE,NA,NA
YJR039W,NA,FALSE,NA,NA
YJR040W,-8.5,TRUE,56,0.392857142857143
YJR041C,NA,FALSE,NA,NA
YJR042W,-11.2,TRUE,24,0.333333333333333
YJR043C,NA,FALSE,NA,NA
YJR044C,NA,FALSE,NA,NA
YJR045C,-5.3,TRUE,140,0.35
YJR046W,NA,FALSE,NA,NA
YJR048W,-2.3,TRUE,47,0.382978723404255
YJR049C,-5.9,TRUE,19,0.263157894736842
YJR050W,-7.6,TRUE,24,0.333333333333333
YJR051W,NA,FALSE,NA,NA
YJR052W,-4.2,TRUE,7,0.714285714285714
YJR053W,NA,FALSE,NA,NA
YJR054W,NA,FALSE,NA,NA
YJR055W,-9,TRUE,11,0.454545454545455
YJR056C,-11.5,TRUE,167,0.383233532934132
YJR057W,-9.2,TRUE,11,0.454545454545455
YJR058C,-13.8,TRUE,39,0.41025641025641
YJR059W,-8.1,TRUE,73,0.383561643835616
YJR060W,NA,FALSE,NA,NA
YJR061W,NA,FALSE,NA,NA
YJR062C,-12.3,TRUE,18,0.277777777777778
YJR063W,-12.3,TRUE,29,0.379310344827586
YJR064W,-8.8,TRUE,37,0.405405405405405
YJR065C,-9.6,TRUE,27,0.37037037037037
YJR066W,NA,FALSE,NA,NA
YJR067C,NA,FALSE,NA,NA
YJR068W,NA,FALSE,NA,NA
YJR069C,-6.5,TRUE,34,0.382352941176471
YJR070C,-4.5,TRUE,53,0.415094339622642
YJR072C,NA,FALSE,NA,NA
YJR073C,-6.1,TRUE,25,0.36
YJR074W,NA,FALSE,NA,NA
YJR075W,-9.2,TRUE,50,0.42
YJR076C,-9.5,TRUE,65,0.4
YJR077C,-8.5,TRUE,27,0.37037037037037
YJR078W,NA,FALSE,NA,NA
YJR080C,NA,FALSE,NA,NA
YJR082C,-6,TRUE,141,0.354609929078014
YJR083C,-5.2,TRUE,42,0.380952380952381
YJR084W,NA,FALSE,NA,NA
YJR085C,-10.5,TRUE,14,0.357142857142857
YJR086W,-1.1,TRUE,14,0.357142857142857
YJR088C,-5.6,TRUE,51,0.411764705882353
YJR089W,NA,FALSE,NA,NA
YJR090C,NA,FALSE,NA,NA
YJR091C,NA,FALSE,NA,NA
YJR092W,NA,FALSE,NA,NA
YJR093C,-4.6,TRUE,86,0.383720930232558
YJR094C,NA,FALSE,NA,NA
YJR094WA,-9,TRUE,21,0.333333333333333
YJR096W,NA,FALSE,NA,NA
YJR097W,-10,TRUE,106,0.330188679245283
YJR098C,NA,FALSE,NA,NA
YJR099W,NA,FALSE,NA,NA
YJR100C,-12.5,TRUE,7,0.714285714285714
YJR101W,NA,FALSE,NA,NA
YJR102C,NA,FALSE,NA,NA
YJR103W,NA,FALSE,NA,NA
YJR104C,-3.6,TRUE,44,0.363636363636364
YJR105W,-5.9,TRUE,33,0.393939393939394
YJR106W,NA,FALSE,NA,NA
YJR109C,NA,FALSE,NA,NA
YJR110W,NA,FALSE,NA,NA
YJR111C,NA,FALSE,NA,NA
YJR112W,-10.4,TRUE,20,0.3
YJR112WA,NA,FALSE,NA,NA
YJR113C,NA,FALSE,NA,NA
YJR116W,NA,FALSE,NA,NA
YJR117W,-6.4,TRUE,31,0.419354838709677
YJR118C,-3.3,TRUE,39,0.41025641025641
YJR119C,-9.2,TRUE,10,0.5
YJR120W,NA,FALSE,NA,NA
YJR121W,NA,FALSE,NA,NA
YJR122W,NA,FALSE,NA,NA
YJR123W,-3,TRUE,37,0.405405405405405
YJR124C,NA,FALSE,NA,NA
YJR125C,-6.4,TRUE,61,0.409836065573771
YJR126C,NA,FALSE,NA,NA
YJR127C,NA,FALSE,NA,NA
YJR129C,-5.9,TRUE,47,0.382978723404255
YJR130C,-6,TRUE,77,0.376623376623377
YJR131W,NA,FALSE,NA,NA
YJR132W,-8.3,TRUE,62,0.403225806451613
YJR133W,NA,FALSE,NA,NA
YJR135C,-11.4,TRUE,1,1
YJR135WA,NA,FALSE,NA,NA
YJR136C,NA,FALSE,NA,NA
YJR137C,-8.7,TRUE,44,0.363636363636364
YJR138W,NA,FALSE,NA,NA
YJR139C,-6.3,TRUE,65,0.4
YJR140C,NA,FALSE,NA,NA
YJR141W,NA,FALSE,NA,NA
YJR142W,NA,FALSE,NA,NA
YJR143C,NA,FALSE,NA,NA
YJR144W,NA,FALSE,NA,NA
YJR147W,-19.9,TRUE,37,0.405405405405405
YJR148W,-5.3,TRUE,25,0.36
YJR150C,NA,FALSE,NA,NA
YKL001C,-8.2,TRUE,45,0.377777777777778
YKL002W,-15.5,TRUE,41,0.390243902439024
YKL003C,NA,FALSE,NA,NA
YKL004W,NA,FALSE,NA,NA
YKL005C,-14.4,TRUE,99,0.353535353535354
YKL006CA,NA,FALSE,NA,NA
YKL007W,-6.3,TRUE,30,0.4
YKL008C,NA,FALSE,NA,NA
YKL009W,-3.1,TRUE,37,0.405405405405405
YKL010C,NA,FALSE,NA,NA
YKL011C,-6.9,TRUE,4,0.75
YKL012W,-18.3,TRUE,61,0.409836065573771
YKL013C,NA,FALSE,NA,NA
YKL014C,NA,FALSE,NA,NA
YKL015W,-7.1,TRUE,99,0.353535353535354
YKL016C,-5.4,TRUE,72,0.388888888888889
YKL017C,-10,TRUE,9,0.555555555555556
YKL018CA,NA,FALSE,NA,NA
YKL018W,NA,FALSE,NA,NA
YKL019W,NA,FALSE,NA,NA
YKL020C,-14.3,TRUE,28,0.392857142857143
YKL021C,NA,FALSE,NA,NA
YKL022C,NA,FALSE,NA,NA
YKL023W,-8.2,TRUE,28,0.392857142857143
YKL024C,NA,FALSE,NA,NA
YKL025C,-10.5,TRUE,35,0.4
YKL027W,-6.5,TRUE,58,0.396551724137931
YKL028W,NA,FALSE,NA,NA
YKL029C,-5,TRUE,50,0.42
YKL032C,NA,FALSE,NA,NA
YKL033W,-10.3,TRUE,7,0.714285714285714
YKL033WA,-11.1,TRUE,77,0.376623376623377
YKL034W,-5.9,TRUE,92,0.358695652173913
YKL035W,NA,FALSE,NA,NA
YKL038W,NA,FALSE,NA,NA
YKL039W,-9,TRUE,169,0.384615384615385
YKL040C,-5.7,TRUE,77,0.376623376623377
YKL041W,NA,FALSE,NA,NA
YKL042W,-6.9,TRUE,139,0.352517985611511
YKL043W,NA,FALSE,NA,NA
YKL045W,-7.7,TRUE,68,0.382352941176471
YKL046C,NA,FALSE,NA,NA
YKL047W,NA,FALSE,NA,NA
YKL048C,NA,FALSE,NA,NA
YKL049C,-2.6,TRUE,45,0.377777777777778
YKL051W,NA,FALSE,NA,NA
YKL052C,-5.7,TRUE,24,0.333333333333333
YKL053CA,NA,FALSE,NA,NA
YKL054C,-0.3,TRUE,111,0.333333333333333
YKL055C,-17.6,TRUE,29,0.379310344827586
YKL056C,-4,TRUE,40,0.4
YKL057C,-5.7,TRUE,31,0.419354838709677
YKL058W,-7.1,TRUE,31,0.419354838709677
YKL059C,-14.5,TRUE,61,0.409836065573771
YKL060C,-4.6,TRUE,25,0.36
YKL061W,NA,FALSE,NA,NA
YKL062W,NA,FALSE,NA,NA
YKL063C,-13,TRUE,158,0.367088607594937
YKL064W,-13.1,TRUE,209,0.382775119617225
YKL065C,-5.5,TRUE,37,0.405405405405405
YKL067W,-7.2,TRUE,20,0.3
YKL068W,-7.4,TRUE,121,0.355371900826446
YKL068WA,-1.05,TRUE,46,0.391304347826087
YKL069W,-7.9,TRUE,9,0.555555555555556
YKL072W,NA,FALSE,NA,NA
YKL073W,NA,FALSE,NA,NA
YKL074C,NA,FALSE,NA,NA
YKL075C,NA,FALSE,NA,NA
YKL077W,-13.6,TRUE,53,0.415094339622642
YKL078W,-12.4,TRUE,34,0.382352941176471
YKL079W,-8.1,TRUE,57,0.385964912280702
YKL080W,-9.4,TRUE,106,0.330188679245283
YKL081W,-3.1,TRUE,4,0.75
YKL082C,-8,TRUE,66,0.393939393939394
YKL084W,-12,TRUE,27,0.37037037037037
YKL085W,-11.4,TRUE,137,0.357664233576642
YKL086W,NA,FALSE,NA,NA
YKL087C,NA,FALSE,NA,NA
YKL088W,-5.2,TRUE,30,0.4
YKL089W,NA,FALSE,NA,NA
YKL091C,NA,FALSE,NA,NA
YKL092C,-12.8,TRUE,77,0.376623376623377
YKL094W,-5.9,TRUE,19,0.263157894736842
YKL095W,-6.6,TRUE,86,0.383720930232558
YKL096W,-0.4,TRUE,48,0.395833333333333
YKL096WA,NA,FALSE,NA,NA
YKL098W,-10.5,TRUE,16,0.3125
YKL099C,NA,FALSE,NA,NA
YKL100C,-7.5,TRUE,24,0.333333333333333
YKL101W,-9.7,TRUE,270,0.366666666666667
YKL103C,-5.7,TRUE,46,0.391304347826087
YKL104C,-5.6,TRUE,203,0.38423645320197
YKL105C,NA,FALSE,NA,NA
YKL106W,NA,FALSE,NA,NA
YKL108W,-9.6,TRUE,21,0.333333333333333
YKL109W,NA,FALSE,NA,NA
YKL110C,-8.8,TRUE,60,0.4
YKL112W,-7.1,TRUE,87,0.379310344827586
YKL113C,-4.6,TRUE,27,0.37037037037037
YKL114C,NA,FALSE,NA,NA
YKL116C,NA,FALSE,NA,NA
YKL117W,-5.5,TRUE,57,0.385964912280702
YKL119C,NA,FALSE,NA,NA
YKL120W,-4.7,TRUE,91,0.362637362637363
YKL121W,NA,FALSE,NA,NA
YKL122C,-8.3,TRUE,26,0.384615384615385
YKL124W,NA,FALSE,NA,NA
YKL125W,-6.1,TRUE,92,0.358695652173913
YKL126W,NA,FALSE,NA,NA
YKL127W,-6,TRUE,26,0.384615384615385
YKL128C,NA,FALSE,NA,NA
YKL129C,NA,FALSE,NA,NA
YKL130C,NA,FALSE,NA,NA
YKL133C,NA,FALSE,NA,NA
YKL134C,-6.7,TRUE,53,0.415094339622642
YKL135C,-8.5,TRUE,86,0.383720930232558
YKL137W,NA,FALSE,NA,NA
YKL138C,-7.1,TRUE,59,0.406779661016949
YKL138CA,NA,FALSE,NA,NA
YKL140W,NA,FALSE,NA,NA
YKL141W,-8.4,TRUE,28,0.392857142857143
YKL142W,NA,FALSE,NA,NA
YKL143W,NA,FALSE,NA,NA
YKL144C,NA,FALSE,NA,NA
YKL145W,-4.9,TRUE,24,0.333333333333333
YKL146W,-13.3,TRUE,20,0.3
YKL148C,-2,TRUE,153,0.366013071895425
YKL149C,NA,FALSE,NA,NA
YKL150W,NA,FALSE,NA,NA
YKL151C,NA,FALSE,NA,NA
YKL152C,-6,TRUE,24,0.333333333333333
YKL154W,NA,FALSE,NA,NA
YKL155C,-11.4,TRUE,42,0.380952380952381
YKL156W,NA,FALSE,NA,NA
YKL157W,-7.9,TRUE,38,0.394736842105263
YKL159C,-1.5,TRUE,50,0.42
YKL160W,-4.6,TRUE,9,0.555555555555556
YKL162C,NA,FALSE,NA,NA
YKL165C,-8.8,TRUE,30,0.4
YKL166C,-11.5,TRUE,155,0.367741935483871
YKL167C,-9.2,TRUE,21,0.333333333333333
YKL168C,-7.4,TRUE,11,0.454545454545455
YKL170W,-13.2,TRUE,74,0.378378378378378
YKL171W,-8.2,TRUE,90,0.366666666666667
YKL172W,-4.4,TRUE,36,0.416666666666667
YKL173W,NA,FALSE,NA,NA
YKL174C,-6.3,TRUE,105,0.333333333333333
YKL175W,-9.6,TRUE,31,0.419354838709677
YKL176C,-8.7,TRUE,343,0.408163265306122
YKL178C,NA,FALSE,NA,NA
YKL179C,NA,FALSE,NA,NA
YKL180W,-6.3,TRUE,22,0.363636363636364
YKL181W,NA,FALSE,NA,NA
YKL182W,-7,TRUE,325,0.4
YKL183W,NA,FALSE,NA,NA
YKL184W,-10.2,TRUE,153,0.366013071895425
YKL185W,NA,FALSE,NA,NA
YKL186C,-5.8,TRUE,51,0.411764705882353
YKL189W,-12,TRUE,100,0.35
YKL190W,-13.7,TRUE,39,0.41025641025641
YKL191W,-13.4,TRUE,28,0.392857142857143
YKL192C,NA,FALSE,NA,NA
YKL193C,-7,TRUE,43,0.372093023255814
YKL194C,-15.3,TRUE,27,0.37037037037037
YKL195W,-11.4,TRUE,52,0.423076923076923
YKL196C,-8.3,TRUE,48,0.395833333333333
YKL197C,NA,FALSE,NA,NA
YKL198C,NA,FALSE,NA,NA
YKL201C,NA,FALSE,NA,NA
YKL203C,NA,FALSE,NA,NA
YKL204W,-5.2,TRUE,36,0.416666666666667
YKL205W,-10.5,TRUE,41,0.390243902439024
YKL206C,-8.1,TRUE,36,0.416666666666667
YKL207W,NA,FALSE,NA,NA
YKL208W,NA,FALSE,NA,NA
YKL209C,NA,FALSE,NA,NA
YKL210W,-2.6,TRUE,50,0.42
YKL211C,-8.4,TRUE,21,0.333333333333333
YKL212W,NA,FALSE,NA,NA
YKL213C,-8,TRUE,39,0.41025641025641
YKL214C,NA,FALSE,NA,NA
YKL215C,-5.5,TRUE,74,0.378378378378378
YKL216W,-2.2,TRUE,43,0.372093023255814
YKL218C,NA,FALSE,NA,NA
YKL219W,NA,FALSE,NA,NA
YKL222C,NA,FALSE,NA,NA
YKR001C,-6.8,TRUE,43,0.372093023255814
YKR002W,NA,FALSE,NA,NA
YKR003W,-9,TRUE,90,0.366666666666667
YKR004C,NA,FALSE,NA,NA
YKR006C,-13.3,TRUE,5,0.6
YKR007W,NA,FALSE,NA,NA
YKR008W,NA,FALSE,NA,NA
YKR009C,NA,FALSE,NA,NA
YKR010C,NA,FALSE,NA,NA
YKR011C,-7.6,TRUE,109,0.330275229357798
YKR013W,-0.5,TRUE,51,0.411764705882353
YKR014C,-9.1,TRUE,144,0.361111111111111
YKR016W,NA,FALSE,NA,NA
YKR017C,-3.4,TRUE,108,0.324074074074074
YKR018C,-10.7,TRUE,29,0.379310344827586
YKR019C,-7.7,TRUE,83,0.36144578313253
YKR020W,-10.5,TRUE,18,0.277777777777778
YKR021W,NA,FALSE,NA,NA
YKR022C,-10.1,TRUE,57,0.385964912280702
YKR023W,NA,FALSE,NA,NA
YKR024C,NA,FALSE,NA,NA
YKR025W,-7.7,TRUE,32,0.40625
YKR026C,NA,FALSE,NA,NA
YKR027W,NA,FALSE,NA,NA
YKR028W,NA,FALSE,NA,NA
YKR029C,-9.3,TRUE,22,0.363636363636364
YKR030W,-7.1,TRUE,53,0.415094339622642
YKR031C,-5.9,TRUE,96,0.364583333333333
YKR035WA,-10.7,TRUE,18,0.277777777777778
YKR036C,-15.3,TRUE,31,0.419354838709677
YKR037C,-4.5,TRUE,35,0.4
YKR038C,-11.5,TRUE,19,0.263157894736842
YKR039W,NA,FALSE,NA,NA
YKR041W,-5.9,TRUE,7,0.714285714285714
YKR042W,-2.4,TRUE,209,0.382775119617225
YKR043C,NA,FALSE,NA,NA
YKR044W,-14.5,TRUE,70,0.385714285714286
YKR045C,NA,FALSE,NA,NA
YKR046C,-6,TRUE,10,0.5
YKR048C,-7,TRUE,20,0.3
YKR049C,-7.4,TRUE,28,0.392857142857143
YKR050W,-14.7,TRUE,28,0.392857142857143
YKR051W,-11.5,TRUE,118,0.355932203389831
YKR052C,NA,FALSE,NA,NA
YKR054C,NA,FALSE,NA,NA
YKR055W,NA,FALSE,NA,NA
YKR056W,NA,FALSE,NA,NA
YKR057W,-9.6,TRUE,9,0.555555555555556
YKR058W,-8,TRUE,128,0.3515625
YKR060W,NA,FALSE,NA,NA
YKR061W,NA,FALSE,NA,NA
YKR062W,NA,FALSE,NA,NA
YKR063C,NA,FALSE,NA,NA
YKR064W,NA,FALSE,NA,NA
YKR065C,NA,FALSE,NA,NA
YKR066C,-10.9,TRUE,21,0.333333333333333
YKR067W,-5.8,TRUE,89,0.370786516853933
YKR068C,-6.2,TRUE,295,0.386440677966102
YKR069W,NA,FALSE,NA,NA
YKR070W,NA,FALSE,NA,NA
YKR071C,-6.6,TRUE,44,0.363636363636364
YKR072C,NA,FALSE,NA,NA
YKR074W,NA,FALSE,NA,NA
YKR075C,NA,FALSE,NA,NA
YKR076W,NA,FALSE,NA,NA
YKR077W,-6.4,TRUE,26,0.384615384615385
YKR078W,NA,FALSE,NA,NA
YKR079C,NA,FALSE,NA,NA
YKR080W,-1.8,TRUE,71,0.394366197183099
YKR081C,-5.6,TRUE,22,0.363636363636364
YKR082W,-7.1,TRUE,22,0.363636363636364
YKR083C,NA,FALSE,NA,NA
YKR084C,NA,FALSE,NA,NA
YKR085C,-17.2,TRUE,10,0.5
YKR086W,NA,FALSE,NA,NA
YKR087C,NA,FALSE,NA,NA
YKR088C,-9.5,TRUE,14,0.357142857142857
YKR089C,NA,FALSE,NA,NA
YKR090W,NA,FALSE,NA,NA
YKR091W,-8.6,TRUE,33,0.393939393939394
YKR092C,-2.6,TRUE,43,0.372093023255814
YKR093W,NA,FALSE,NA,NA
YKR095W,NA,FALSE,NA,NA
YKR095WA,-5.5,TRUE,11,0.454545454545455
YKR096W,NA,FALSE,NA,NA
YKR098C,NA,FALSE,NA,NA
YKR099W,NA,FALSE,NA,NA
YKR100C,NA,FALSE,NA,NA
YKR101W,NA,FALSE,NA,NA
YLL001W,NA,FALSE,NA,NA
YLL002W,-8.5,TRUE,1,1
YLL003W,NA,FALSE,NA,NA
YLL004W,-15.3,TRUE,7,0.714285714285714
YLL006W,NA,FALSE,NA,NA
YLL007C,NA,FALSE,NA,NA
YLL008W,NA,FALSE,NA,NA
YLL009C,-3.5,TRUE,38,0.394736842105263
YLL010C,-3.9,TRUE,184,0.385869565217391
YLL011W,-9,TRUE,12,0.416666666666667
YLL012W,NA,FALSE,NA,NA
YLL013C,NA,FALSE,NA,NA
YLL014W,-8.5,TRUE,19,0.263157894736842
YLL015W,NA,FALSE,NA,NA
YLL018C,NA,FALSE,NA,NA
YLL018CA,NA,FALSE,NA,NA
YLL019C,-18.7,TRUE,287,0.383275261324042
YLL021W,-10.4,TRUE,145,0.36551724137931
YLL022C,-6,TRUE,1,1
YLL023C,-4.1,TRUE,31,0.419354838709677
YLL026W,-1,TRUE,57,0.385964912280702
YLL027W,NA,FALSE,NA,NA
YLL028W,-7.6,TRUE,135,0.355555555555556
YLL029W,-4.7,TRUE,104,0.336538461538462
YLL031C,-12.4,TRUE,65,0.4
YLL032C,-11.8,TRUE,106,0.330188679245283
YLL033W,NA,FALSE,NA,NA
YLL034C,-6.7,TRUE,39,0.41025641025641
YLL035W,-8.5,TRUE,54,0.407407407407407
YLL036C,NA,FALSE,NA,NA
YLL038C,-10.6,TRUE,36,0.416666666666667
YLL040C,NA,FALSE,NA,NA
YLL041C,-7.6,TRUE,45,0.377777777777778
YLL043W,-9.5,TRUE,74,0.378378378378378
YLL048C,NA,FALSE,NA,NA
YLL049W,NA,FALSE,NA,NA
YLL050C,-5.5,TRUE,26,0.384615384615385
YLL051C,-11.7,TRUE,24,0.333333333333333
YLL054C,NA,FALSE,NA,NA
YLL055W,-11.3,TRUE,141,0.354609929078014
YLL058W,-6.9,TRUE,73,0.383561643835616
YLL061W,-9.4,TRUE,17,0.294117647058824
YLL062C,NA,FALSE,NA,NA
YLL063C,NA,FALSE,NA,NA
YLR001C,-7.3,TRUE,32,0.40625
YLR002C,-10,TRUE,31,0.419354838709677
YLR003C,-9.8,TRUE,19,0.263157894736842
YLR005W,-11.3,TRUE,30,0.4
YLR006C,NA,FALSE,NA,NA
YLR007W,-15.2,TRUE,18,0.277777777777778
YLR008C,NA,FALSE,NA,NA
YLR009W,NA,FALSE,NA,NA
YLR011W,-9.9,TRUE,76,0.381578947368421
YLR014C,NA,FALSE,NA,NA
YLR015W,NA,FALSE,NA,NA
YLR016C,-2.3,TRUE,1,1
YLR017W,NA,FALSE,NA,NA
YLR018C,NA,FALSE,NA,NA
YLR019W,NA,FALSE,NA,NA
YLR020C,-15.3,TRUE,40,0.4
YLR021W,NA,FALSE,NA,NA
YLR022C,-8.8,TRUE,6,0.666666666666667
YLR023C,NA,FALSE,NA,NA
YLR024C,-7.7,TRUE,1,1
YLR025W,-5.7,TRUE,50,0.42
YLR026C,-4.8,TRUE,116,0.353448275862069
YLR027C,-6.8,TRUE,29,0.379310344827586
YLR028C,-7.6,TRUE,157,0.369426751592357
YLR032W,NA,FALSE,NA,NA
YLR033W,-7.5,TRUE,54,0.407407407407407
YLR034C,-7.2,TRUE,166,0.379518072289157
YLR035C,-11.9,TRUE,40,0.4
YLR036C,NA,FALSE,NA,NA
YLR038C,NA,FALSE,NA,NA
YLR039C,NA,FALSE,NA,NA
YLR040C,NA,FALSE,NA,NA
YLR042C,NA,FALSE,NA,NA
YLR043C,-4.6,TRUE,28,0.392857142857143
YLR044C,-5.9,TRUE,31,0.419354838709677
YLR045C,NA,FALSE,NA,NA
YLR047C,-7.8,TRUE,274,0.372262773722628
YLR049C,NA,FALSE,NA,NA
YLR050C,-9.2,TRUE,12,0.416666666666667
YLR051C,-6.4,TRUE,22,0.363636363636364
YLR052W,-10.5,TRUE,7,0.714285714285714
YLR055C,NA,FALSE,NA,NA
YLR056W,-7.5,TRUE,70,0.385714285714286
YLR057W,-7.4,TRUE,66,0.393939393939394
YLR058C,-2.8,TRUE,40,0.4
YLR059C,NA,FALSE,NA,NA
YLR060W,-4.4,TRUE,30,0.4
YLR061W,-2.7,TRUE,23,0.347826086956522
YLR063W,NA,FALSE,NA,NA
YLR064W,-10.1,TRUE,14,0.357142857142857
YLR065C,-11.9,TRUE,33,0.393939393939394
YLR066W,-7.7,TRUE,61,0.409836065573771
YLR067C,NA,FALSE,NA,NA
YLR068W,-7.4,TRUE,38,0.394736842105263
YLR069C,-7.1,TRUE,42,0.380952380952381
YLR070C,NA,FALSE,NA,NA
YLR071C,NA,FALSE,NA,NA
YLR072W,-9.8,TRUE,21,0.333333333333333
YLR073C,NA,FALSE,NA,NA
YLR074C,NA,FALSE,NA,NA
YLR075W,-5,TRUE,22,0.363636363636364
YLR077W,-10.7,TRUE,28,0.392857142857143
YLR078C,NA,FALSE,NA,NA
YLR079W,-6.9,TRUE,41,0.390243902439024
YLR080W,NA,FALSE,NA,NA
YLR082C,NA,FALSE,NA,NA
YLR083C,NA,FALSE,NA,NA
YLR084C,NA,FALSE,NA,NA
YLR085C,-9.4,TRUE,30,0.4
YLR086W,-3.9,TRUE,57,0.385964912280702
YLR087C,NA,FALSE,NA,NA
YLR088W,-7.6,TRUE,33,0.393939393939394
YLR089C,-8.6,TRUE,222,0.373873873873874
YLR090W,NA,FALSE,NA,NA
YLR091W,NA,FALSE,NA,NA
YLR092W,NA,FALSE,NA,NA
YLR093C,-7.8,TRUE,56,0.392857142857143
YLR094C,NA,FALSE,NA,NA
YLR095C,NA,FALSE,NA,NA
YLR096W,NA,FALSE,NA,NA
YLR097C,-4.8,TRUE,82,0.365853658536585
YLR098C,-6.4,TRUE,13,0.384615384615385
YLR099C,NA,FALSE,NA,NA
YLR099WA,-9.3,TRUE,35,0.4
YLR100W,-5.1,TRUE,25,0.36
YLR102C,-9.2,TRUE,14,0.357142857142857
YLR103C,-4.4,TRUE,79,0.367088607594937
YLR104W,-13.5,TRUE,41,0.390243902439024
YLR105C,-6.8,TRUE,26,0.384615384615385
YLR106C,NA,FALSE,NA,NA
YLR107W,-15.6,TRUE,4,0.75
YLR108C,-12.5,TRUE,51,0.411764705882353
YLR109W,-1,TRUE,38,0.394736842105263
YLR110C,-0.5,TRUE,44,0.363636363636364
YLR113W,-15.7,TRUE,348,0.408045977011494
YLR114C,-8.5,TRUE,76,0.381578947368421
YLR115W,-8.2,TRUE,25,0.36
YLR116W,NA,FALSE,NA,NA
YLR117C,-17.3,TRUE,1,1
YLR118C,-10.1,TRUE,5,0.6
YLR119W,NA,FALSE,NA,NA
YLR120C,-7.5,TRUE,114,0.350877192982456
YLR121C,NA,FALSE,NA,NA
YLR126C,NA,FALSE,NA,NA
YLR127C,NA,FALSE,NA,NA
YLR128W,-12.3,TRUE,26,0.384615384615385
YLR129W,-9.5,TRUE,41,0.390243902439024
YLR130C,-8.9,TRUE,135,0.355555555555556
YLR131C,NA,FALSE,NA,NA
YLR132C,-15.6,TRUE,28,0.392857142857143
YLR133W,NA,FALSE,NA,NA
YLR135W,NA,FALSE,NA,NA
YLR136C,NA,FALSE,NA,NA
YLR137W,NA,FALSE,NA,NA
YLR138W,NA,FALSE,NA,NA
YLR139C,-9.8,TRUE,39,0.41025641025641
YLR141W,NA,FALSE,NA,NA
YLR142W,NA,FALSE,NA,NA
YLR143W,-6.2,TRUE,43,0.372093023255814
YLR144C,NA,FALSE,NA,NA
YLR145W,-7.6,TRUE,10,0.5
YLR146C,NA,FALSE,NA,NA
YLR146WA,NA,FALSE,NA,NA
YLR147C,NA,FALSE,NA,NA
YLR148W,NA,FALSE,NA,NA
YLR149C,NA,FALSE,NA,NA
YLR150W,-2.9,TRUE,49,0.408163265306122
YLR151C,NA,FALSE,NA,NA
YLR152C,-5.5,TRUE,4,0.75
YLR153C,NA,FALSE,NA,NA
YLR154C,-9.8,TRUE,2,1
YLR163C,-11.2,TRUE,26,0.384615384615385
YLR165C,NA,FALSE,NA,NA
YLR166C,NA,FALSE,NA,NA
YLR168C,-2.7,TRUE,61,0.409836065573771
YLR170C,NA,FALSE,NA,NA
YLR172C,-9.3,TRUE,8,0.625
YLR173W,-10,TRUE,25,0.36
YLR175W,-5.4,TRUE,30,0.4
YLR176C,NA,FALSE,NA,NA
YLR177W,-4.4,TRUE,43,0.372093023255814
YLR178C,-4.8,TRUE,26,0.384615384615385
YLR179C,-7.8,TRUE,78,0.371794871794872
YLR180W,NA,FALSE,NA,NA
YLR181C,NA,FALSE,NA,NA
YLR182W,-6.5,TRUE,34,0.382352941176471
YLR183C,-3.87,TRUE,48,0.395833333333333
YLR185W,-4.7,TRUE,22,0.363636363636364
YLR186W,-4.8,TRUE,58,0.396551724137931
YLR187W,-9.4,TRUE,198,0.383838383838384
YLR188W,-3.7,TRUE,74,0.378378378378378
YLR189C,-7.4,TRUE,76,0.381578947368421
YLR190W,-10.4,TRUE,321,0.398753894080997
YLR191W,-7.3,TRUE,32,0.40625
YLR192C,-2.31,TRUE,50,0.42
YLR193C,-11.3,TRUE,68,0.382352941176471
YLR194C,-2.5,TRUE,15,0.333333333333333
YLR195C,-3.4,TRUE,32,0.40625
YLR196W,NA,FALSE,NA,NA
YLR197W,-13.8,TRUE,25,0.36
